ID,Age,Type,Experience,Hospital Location,Patients in Queue,Patients Seen in Lifetime
4548,37,16,2,986,11,2746
8309,66,16,2,930,30,9740
13489,44,25,16,955,30,4998
3750,53,70,6,932,4,8979
5769,55,76,14,939,3,7806
3258,43,99,27,993,12,7284
13527,60,69,25,902,21,5213
7923,77,42,1,941,11,4357
3744,42,93,12,937,19,6473
1322,71,61,17,925,22,7101
7074,67,53,29,917,9,1667
8953,61,99,8,911,29,5853
8659,31,96,8,991,7,6734
9674,32,5,10,933,3,7174
9795,39,90,6,981,24,2449
11458,31,37,17,964,16,7147
7316,80,91,7,971,22,5821
9987,36,41,8,962,26,4058
3783,37,2,23,907,23,2849
7728,35,75,14,963,14,9305
14409,67,59,5,987,16,9823
8775,68,1,12,929,2,4057
13903,57,40,23,920,1,4383
13588,35,76,19,968,18,7913
8894,54,42,28,965,24,8491
2190,61,51,1,919,4,7146
10336,70,15,22,901,17,4988
1553,64,50,19,942,4,3997
2143,52,27,14,916,9,8138
3397,46,75,12,939,13,9118
9086,63,7,21,905,18,6325
2839,57,23,24,970,19,3188
14093,39,15,17,992,9,1784
3473,32,58,17,982,17,9587
9757,71,65,14,946,18,7483
12545,78,70,15,930,18,1828
630,44,50,30,938,29,1344
1593,64,20,17,966,6,3305
7357,61,68,11,915,25,1841
12816,73,13,10,999,8,1396
4268,66,88,30,997,11,7240
1868,50,76,2,974,6,7261
5624,34,18,16,933,4,7475
13118,61,40,26,958,24,7464
1878,68,19,21,943,23,5840
8121,65,88,28,975,15,3271
8767,79,48,10,948,27,2579
10833,39,94,10,999,25,9264
14166,30,99,20,967,13,5474
6528,40,80,24,968,15,3571
7496,71,29,13,990,8,8410
13969,53,29,0,946,12,5377
10837,71,52,27,978,4,8491
3829,63,33,1,968,27,1268
6191,40,47,14,923,8,4829
2516,40,82,21,960,24,5995
1049,62,76,14,948,30,2985
10901,69,27,27,965,22,1594
1245,49,71,26,931,5,1232
7032,46,39,19,988,7,3636
720,63,85,4,975,23,2897
629,65,66,0,956,20,8986
4377,74,97,18,900,24,6716
3680,72,65,28,953,22,7752
7233,53,14,26,940,22,8789
9117,51,86,0,900,8,7888
11680,72,81,6,908,8,6225
13785,37,83,6,945,18,5113
2678,69,11,8,941,2,9194
13460,36,2,18,993,18,1522
11523,79,85,28,963,24,6397
2880,34,40,5,943,10,4318
8690,75,89,14,982,13,4071
12488,62,29,15,965,6,3203
13627,40,69,12,904,1,3862
8152,56,37,1,919,28,3283
2088,50,24,8,980,11,2794
3928,52,2,7,918,9,2626
3619,72,99,26,984,30,4963
2732,37,81,28,948,2,2641
10224,35,90,27,903,7,9441
1935,54,78,11,928,5,2855
2482,32,45,9,978,20,8228
8603,63,41,26,977,4,1166
14285,74,81,25,998,23,9173
10484,80,87,15,903,12,1986
11213,78,21,14,920,18,5077
4109,51,73,9,903,4,1813
4644,33,7,7,988,4,9203
6576,76,24,11,914,13,5438
11409,54,31,17,956,18,3073
9935,40,36,22,988,14,4673
8527,59,65,2,971,28,7391
14061,67,68,19,970,20,7547
4499,68,43,7,988,26,5310
9405,63,100,0,956,15,8187
5287,38,46,24,989,26,1665
13992,59,68,5,935,14,7636
1281,34,86,30,924,16,7454
14504,61,83,12,972,27,9006
5136,62,33,0,982,3,2839
8491,54,23,14,935,7,6825
12889,38,43,13,987,20,3073
12956,42,9,30,949,12,9158
7506,59,92,7,931,23,9487
8266,48,65,1,947,21,5475
8093,69,88,5,945,27,6120
7917,62,8,29,934,13,7770
13598,67,92,14,954,26,5270
3053,52,13,8,915,30,4276
3082,57,61,11,973,1,1952
7157,37,33,8,978,4,4041
12084,31,63,8,929,19,2999
8663,61,48,1,906,23,2773
14567,58,5,21,983,15,6168
11628,35,86,19,977,6,6331
3413,77,92,18,985,28,6495
2588,71,85,1,964,6,2447
14479,53,77,14,948,21,9186
8068,42,18,28,900,6,8068
11625,60,94,24,931,9,4139
4577,74,74,2,961,23,4704
11474,41,15,0,941,18,2598
5652,79,93,4,930,5,5626
10499,33,60,18,997,13,2157
886,66,16,30,993,12,8484
4392,43,16,22,965,18,2245
12158,64,60,7,979,24,3745
8628,45,69,7,988,11,1361
4059,79,94,1,926,30,5486
5471,55,35,10,961,5,2683
2259,44,95,2,912,12,7570
13301,47,26,1,936,17,3550
12602,52,19,28,945,24,7695
8674,64,77,14,944,5,7155
4024,53,25,25,949,21,7346
1368,46,43,10,984,20,7096
12458,32,33,19,981,2,3379
12864,57,85,10,908,19,4981
702,69,33,5,923,7,9364
5368,58,89,22,949,5,7853
9380,33,99,0,917,12,6676
13268,36,69,7,942,3,7920
4913,70,9,9,938,12,3375
14494,43,60,12,993,17,4378
5293,35,82,11,979,9,8902
6836,78,93,20,933,8,5419
5049,74,82,4,926,14,4002
10041,80,22,19,901,15,5878
4620,54,81,23,986,13,9918
6194,77,23,1,936,5,3260
3348,56,57,13,983,24,8940
14219,52,75,7,978,11,5107
3156,39,23,2,956,29,6820
9375,64,42,20,996,23,6831
8045,40,80,13,928,11,7401
11484,77,4,14,994,4,4696
14768,38,87,28,919,30,2667
9361,58,88,24,966,15,2252
13895,78,95,22,953,1,4756
10257,67,36,4,974,27,8021
13583,69,49,27,927,7,7506
2145,62,3,5,939,17,2114
2324,71,72,29,918,21,8306
8166,49,58,24,950,14,3668
13989,31,54,0,975,11,1814
14510,34,33,27,935,2,5830
3248,35,8,24,999,21,9266
10731,51,41,24,956,11,5227
2688,75,34,2,996,2,3172
7788,49,67,0,925,11,3087
4414,51,78,15,964,8,4205
10582,65,76,9,981,8,9799
2681,41,51,24,928,19,9032
1525,68,67,6,974,29,4497
10923,52,88,13,951,16,6266
501,52,85,12,944,28,7671
12281,57,11,29,936,15,8409
1308,55,69,21,979,17,7927
1515,71,34,20,962,1,5468
8143,39,36,1,929,13,8828
2491,72,4,26,946,17,6075
2042,74,98,12,966,18,9298
7059,65,55,21,936,18,7523
9244,40,33,8,924,3,8247
3726,31,75,15,905,6,9018
5923,56,97,20,900,13,9812
9891,33,89,2,920,9,3485
10046,74,75,21,921,17,6168
7666,44,11,0,964,12,1099
2123,74,64,20,975,29,7501
7713,41,77,28,938,15,7986
5505,30,8,21,960,21,7881
8397,76,50,25,998,26,8698
980,57,86,12,922,13,3591
5028,73,78,17,945,26,6976
12553,35,65,16,911,16,2281
11749,70,60,8,930,18,6036
11463,77,14,8,976,5,5785
1121,31,46,11,921,20,2320
7714,75,63,25,915,8,5014
11332,37,84,14,901,23,9117
14689,48,12,5,924,25,4333
9303,63,78,1,992,4,8332
8124,41,66,21,967,12,9527
5370,48,14,6,907,18,6253
10061,67,93,28,983,28,8238
13880,70,31,9,924,1,3214
2884,32,21,1,969,26,6657
1538,42,49,16,959,2,3064
14672,80,9,16,961,8,3340
11681,45,7,26,933,7,7374
7400,31,35,6,982,6,4074
9177,61,32,12,977,10,9959
10252,55,53,28,928,21,9478
9194,77,79,16,919,14,2273
14845,77,64,9,952,21,4796
7936,67,83,7,981,29,7296
3864,71,58,3,945,9,8351
4517,63,24,2,981,30,7848
7240,45,6,23,977,2,9001
5547,59,100,19,915,19,1663
13199,42,61,0,921,10,6200
5085,70,74,21,959,19,6183
11555,70,13,24,961,14,3842
9480,55,44,1,990,15,7088
12087,32,14,29,1000,23,4286
8058,30,7,29,980,17,3838
7818,68,51,25,1000,25,7828
12673,78,63,22,994,27,8027
927,64,14,12,980,20,1838
9768,38,24,9,918,22,3638
8326,37,59,29,918,5,3724
4115,72,43,22,964,28,8679
13635,76,48,13,909,23,8690
11483,49,58,27,906,30,8498
2530,78,81,20,974,13,2593
4239,36,53,30,980,9,5738
14354,33,27,27,992,4,5147
6896,74,46,16,949,12,2479
3420,49,56,0,932,21,6848
3843,60,15,26,985,1,4976
8971,35,15,17,968,19,7129
4114,71,13,17,963,23,1818
2147,30,39,4,958,14,2631
5606,67,40,16,901,20,9966
6383,43,64,29,986,17,2779
5355,33,87,0,914,4,5909
8609,75,87,12,918,2,4120
1444,36,18,17,968,25,6578
2383,42,76,14,1000,21,9964
4618,56,21,16,912,2,9245
9101,47,65,17,982,9,6182
9403,65,70,12,995,10,6124
617,39,53,8,994,1,2754
7646,32,39,3,948,23,1379
7765,60,94,15,990,30,7080
2582,73,64,15,919,18,7086
7897,41,24,13,940,25,6376
13797,75,25,8,948,12,5255
566,51,58,30,916,3,1278
1236,70,45,6,974,6,3311
11470,73,62,29,945,29,8633
673,48,37,24,938,26,7596
10030,57,24,0,912,7,2040
5534,49,39,6,978,17,8030
8626,62,22,9,991,29,5247
6295,70,30,6,964,30,5689
5881,61,10,26,950,2,8302
13822,41,67,18,978,11,4884
9495,53,19,19,976,29,1033
6928,58,86,20,951,9,9379
1558,34,80,3,926,20,5199
5679,63,88,8,952,18,9652
672,62,29,23,956,28,3765
6719,48,92,16,992,17,5326
11534,71,13,9,991,21,7475
7476,69,3,23,947,25,7603
9426,45,50,3,935,5,2102
13364,38,87,24,943,8,8326
14972,49,91,21,907,4,8153
5080,61,89,26,954,4,3646
8388,37,35,27,994,10,7936
11747,69,34,12,972,7,9464
13944,42,59,13,943,16,4459
12781,36,90,13,905,11,7542
10668,80,4,16,971,9,1633
12184,32,21,6,920,19,3508
13297,42,71,24,910,19,6733
7237,43,39,9,983,27,4818
7851,40,57,2,998,8,2674
12815,63,31,6,912,14,6370
8097,64,91,0,966,2,6389
613,31,75,22,926,18,6059
1766,80,95,13,972,7,5262
10910,68,38,23,902,6,5469
7164,74,55,1,975,16,3799
9653,80,96,20,968,4,1248
7204,50,12,30,904,11,8719
14586,30,50,22,903,5,9741
9898,44,84,29,934,12,2635
14456,75,80,12,935,7,4216
2504,66,99,27,909,1,9493
5768,69,38,0,932,24,2678
11953,53,22,3,996,14,7308
10143,64,90,21,934,3,2593
2272,61,50,17,965,1,5412
11395,74,45,2,908,22,7214
3387,71,33,2,974,26,7355
5227,54,51,5,981,6,1194
10966,52,95,29,952,26,3543
712,78,85,15,952,12,6545
675,66,53,6,906,24,7091
6383,49,100,3,906,18,1917
1125,40,100,24,972,17,4128
9991,65,13,17,933,14,2704
4973,75,42,2,937,23,1928
4870,63,58,15,984,18,4949
5412,43,20,16,932,7,1307
14275,75,77,5,958,19,4030
7195,37,5,12,995,8,6125
9763,30,67,10,936,11,4729
7922,33,51,26,988,23,1710
7381,52,24,11,982,1,9979
2307,52,29,29,978,13,4894
1973,33,60,25,928,10,6265
3449,53,25,8,956,12,8123
13744,43,79,19,945,28,8424
3118,67,76,13,996,13,4719
9881,38,19,1,977,10,8334
2462,52,90,20,935,8,6735
9325,45,14,15,915,11,8926
2745,37,55,24,972,22,1175
1560,60,36,18,968,17,9829
4314,35,16,5,934,24,7487
4315,55,1,24,972,20,9825
7680,34,72,27,916,13,4949
3115,65,89,5,980,3,4211
11776,38,64,29,978,11,6343
5036,58,48,13,998,20,1593
10269,61,49,26,916,30,2430
9727,79,78,7,950,16,7846
7699,48,21,26,990,24,6683
13146,71,55,27,971,20,5086
14269,56,18,19,919,25,8522
1554,78,10,10,903,4,7229
4275,77,54,29,990,10,3483
9461,62,55,2,908,2,1189
11045,39,76,2,949,22,7687
9068,76,66,27,986,27,7849
12253,71,71,15,943,6,8349
7210,64,8,27,945,22,7081
3492,56,77,17,909,24,8900
13629,46,27,28,953,24,4715
14951,66,25,19,903,4,7664
1455,38,93,18,915,14,3047
11404,68,50,29,984,6,5018
4899,74,56,16,975,30,7774
12739,50,37,21,933,26,8712
14988,78,73,20,943,15,9186
12159,30,57,23,943,5,1757
12856,80,92,15,906,9,2412
8475,65,17,3,912,12,7411
2332,58,54,12,926,5,4310
7483,80,50,21,918,7,7283
5739,46,21,22,920,14,8334
9063,38,70,2,908,15,9754
14320,71,60,17,931,17,7302
1721,77,73,9,987,30,5003
609,67,5,10,917,10,4719
7226,62,19,24,998,25,8142
9774,72,59,13,944,28,3321
7045,70,92,0,918,9,5557
3125,60,73,2,915,12,5932
7686,78,27,26,988,9,8378
6979,79,91,16,919,8,1322
5453,40,88,3,934,2,8757
7765,75,84,24,921,17,4359
8770,71,39,16,982,7,6481
11793,69,63,1,997,6,1948
14111,51,54,17,970,1,3162
9061,33,25,22,972,18,2921
12953,61,34,15,960,5,9400
10400,57,80,21,981,9,8973
10883,40,67,26,904,15,1793
4558,58,51,24,922,7,1379
5650,64,69,12,943,24,9411
9969,37,47,2,979,9,2991
1828,74,52,12,953,1,9279
518,64,81,1,997,7,9088
8733,50,98,11,984,29,4404
12887,46,46,17,963,7,3088
9937,77,68,18,994,25,2837
787,79,87,5,942,18,9254
7433,45,93,8,940,25,3172
7004,51,22,30,961,3,1538
8748,78,17,17,930,18,4598
3447,73,72,5,970,13,1159
11628,74,7,5,923,12,2112
9505,36,4,7,900,7,7258
10516,59,27,20,990,15,9712
9278,39,19,25,998,8,9606
1665,50,90,0,987,20,5859
13590,50,14,30,980,19,3052
8169,51,15,12,946,16,8872
12135,41,82,26,908,10,6684
12591,54,13,21,951,24,5177
13703,80,59,21,982,28,8212
8444,45,72,12,967,11,5446
2905,62,16,26,961,27,8827
14214,43,26,21,963,10,2376
12710,31,8,30,928,14,3874
3609,37,82,25,903,25,8713
2243,37,82,7,933,18,6319
4891,68,84,19,974,7,5244
14312,45,59,6,971,7,7413
10808,67,41,6,925,19,2892
9870,73,57,13,923,10,8641
2555,70,14,7,976,2,1584
9204,61,21,25,986,14,3983
12683,41,28,15,907,4,3673
4740,66,57,5,935,17,9813
5456,30,94,17,981,29,6195
13850,57,37,24,992,11,4097
5386,41,33,30,979,17,2509
3067,43,60,7,949,1,4014
12220,50,12,6,954,30,6905
961,47,13,7,941,5,7893
13130,48,45,29,943,5,1844
14349,76,59,2,963,15,1113
5473,31,57,0,925,23,3008
5725,45,26,8,986,10,8668
1805,65,69,15,900,5,6557
14576,34,1,21,921,14,5221
13290,50,7,23,981,12,6315
10130,59,92,17,999,5,5721
636,65,97,22,982,17,4675
13327,35,99,17,930,8,8115
8892,39,17,25,960,9,7862
2001,50,24,10,927,6,1665
8739,71,44,1,918,22,2274
2331,32,69,23,959,28,5170
3501,42,22,13,931,16,7314
9646,35,88,19,975,17,8414
7916,54,7,21,915,30,6697
2008,56,98,18,905,24,3424
11341,39,95,1,966,22,2031
11343,44,2,9,981,26,8357
13783,80,79,10,916,10,7505
14787,30,33,23,974,10,7537
4487,57,15,28,993,24,8279
7768,50,60,4,970,13,4929
10080,79,74,19,999,25,5393
1842,55,8,18,970,25,6701
6194,30,53,14,949,1,8699
4535,60,25,13,927,29,6103
5303,63,21,15,983,20,3626
12583,44,48,12,954,7,8727
7560,35,5,24,984,21,4729
3682,40,96,7,1000,20,4821
2004,71,51,26,990,27,4747
4983,75,64,2,986,24,4341
9029,62,38,19,939,18,1347
6551,42,44,29,949,14,3151
12460,67,32,10,982,6,4509
8778,60,18,14,996,24,3882
11187,61,94,13,965,14,4766
1298,55,9,20,922,22,3715
13042,66,2,12,964,17,8828
5830,42,85,14,974,18,1842
1015,46,62,26,911,28,5579
988,68,95,24,975,13,2489
6860,36,12,30,945,17,5650
12001,64,62,30,979,17,5250
4494,36,48,8,977,1,8221
10779,73,55,3,951,1,3868
8092,41,45,28,954,26,2247
8582,66,41,17,920,23,1625
11920,34,29,16,910,2,5486
4455,55,71,10,984,19,9464
7251,50,46,13,948,8,8373
8725,80,33,13,948,22,7751
1283,66,49,15,995,1,1399
13688,78,61,28,939,27,5080
7447,80,14,26,935,26,5514
4877,50,79,29,980,21,3628
13098,68,94,7,937,7,8012
8573,50,33,17,948,11,5219
12883,32,60,8,1000,3,4136
7838,47,31,11,921,1,1432
10975,48,46,30,957,5,2653
10052,59,74,1,936,20,3375
4041,56,99,4,940,19,7310
10946,53,82,21,908,29,9023
7066,63,80,27,914,9,1181
9244,50,48,25,921,27,3851
8618,39,29,3,915,18,5321
3322,43,70,11,975,14,9043
11720,43,25,26,963,12,1820
7431,49,91,23,912,23,3161
13011,44,53,26,951,15,3542
13476,69,78,18,956,19,5212
14890,71,35,17,971,18,6850
6929,70,14,16,931,1,1360
4828,58,47,7,979,18,9733
14136,68,38,27,902,12,5364
3077,57,34,18,937,4,9979
6000,78,77,30,997,16,8824
7751,42,77,22,932,4,4482
6373,49,61,27,928,29,4229
1929,74,3,16,981,30,6257
9796,32,14,4,999,23,7062
9410,40,13,15,926,28,9421
3378,48,5,14,936,28,4383
13902,40,44,17,908,5,5593
9937,62,68,5,959,17,3637
14149,43,78,0,972,7,3416
11382,33,21,9,988,20,9093
8854,45,80,15,913,2,5065
11591,77,43,4,944,11,6628
1523,46,58,11,984,8,7339
2297,60,52,13,969,8,2425
6874,43,61,12,928,25,5168
4321,76,8,4,990,13,9405
869,52,27,16,1000,5,9634
545,72,61,11,959,1,9223
14580,61,41,21,901,25,4049
11987,35,17,20,922,7,7674
3449,44,17,21,959,18,7284
1272,31,76,25,923,8,2944
5194,79,21,14,952,8,7659
12249,31,78,19,921,16,9970
5792,36,75,12,947,18,7738
9844,42,79,17,920,13,7622
3473,54,30,3,960,23,9329
3531,54,83,19,933,22,5550
2270,66,61,10,931,11,9368
7480,35,65,2,982,19,2310
11026,52,84,16,966,9,2837
13252,34,61,23,979,30,3083
13106,50,50,10,949,11,3559
8724,64,69,7,906,30,2575
14382,30,42,24,934,27,1470
12134,34,86,30,923,8,8643
3208,32,32,27,916,7,4144
4348,61,79,24,946,23,4744
2727,54,74,27,956,14,2830
2758,47,16,11,951,13,4795
12272,58,87,6,934,10,1138
13670,54,94,13,909,18,7617
2366,66,69,15,934,3,5264
6151,72,98,28,982,19,7772
1911,47,99,2,974,19,4974
6320,47,41,19,906,12,3849
4634,48,71,18,955,24,6607
4965,61,41,21,926,18,4631
10159,63,31,11,948,5,4160
14609,75,53,29,907,12,7867
4181,46,43,5,925,13,5810
2023,55,44,3,914,5,2293
9819,70,91,27,947,3,5029
14146,47,67,10,920,11,4099
5371,69,94,15,948,11,3627
12224,40,54,16,929,17,8166
9470,60,3,0,974,24,2090
12609,35,66,22,959,5,3535
12143,57,43,17,977,24,9598
3029,49,37,25,930,29,8866
5949,41,77,13,991,9,1138
1232,76,23,29,965,16,6923
4690,54,19,3,991,6,8029
14432,69,68,19,960,14,7999
3872,44,57,23,909,30,8307
6134,78,41,5,937,16,7081
6568,43,71,11,969,29,7143
9958,33,43,5,945,10,8346
1653,78,18,13,989,27,4867
13200,62,25,15,982,24,8224
12152,79,32,6,939,30,3403
14253,50,94,6,949,12,7386
13112,78,21,26,986,18,8934
12369,55,92,1,939,19,6105
4259,42,40,30,938,16,1233
3713,56,89,21,990,4,3821
6082,56,33,28,970,13,1715
1152,33,26,13,988,13,9947
9333,37,50,30,958,30,7814
5820,40,18,16,916,6,7689
8765,41,5,23,904,12,8990
5525,36,64,25,915,29,1758
10950,71,39,30,983,13,4110
4994,67,64,5,939,6,9682
902,69,71,9,968,27,7605
3583,63,54,11,922,1,8187
9957,49,96,22,946,5,1973
12017,53,82,9,941,24,1107
8155,56,35,11,967,30,7154
6193,56,66,12,966,27,9768
5102,54,12,11,921,29,9053
2503,66,95,16,905,22,5300
1074,47,90,30,945,6,8228
2336,37,17,17,943,17,9797
4548,45,100,15,908,3,8941
13799,63,87,14,917,30,1287
10326,63,71,5,902,18,7196
13691,62,2,6,998,29,2146
13316,30,28,20,960,18,9065
7910,63,31,16,993,19,9271
5542,72,9,20,982,12,3248
1857,70,28,27,987,12,8444
5181,55,21,26,964,13,5974
13797,38,69,4,970,1,2666
544,45,19,25,979,4,3085
11470,49,18,24,900,17,4432
12483,59,40,23,902,23,2236
3085,45,19,3,952,3,9689
1109,46,86,6,994,4,8937
14578,48,62,8,976,19,1526
1054,56,84,18,903,16,2516
2038,67,58,3,930,5,1207
14214,48,30,30,925,16,6957
11857,31,67,28,901,13,4778
5766,54,23,25,977,28,2016
14453,59,1,13,971,27,6706
12780,57,90,25,907,25,6569
8456,50,14,16,923,27,2821
2309,49,57,15,932,4,7215
7553,78,14,12,941,15,4735
1546,71,78,10,915,25,7331
2010,68,43,14,925,22,8700
9799,57,91,7,976,16,8514
7291,51,84,30,919,9,9257
9168,65,6,12,930,2,5920
9797,35,60,13,903,8,2518
13602,67,90,24,918,9,7632
10750,73,77,4,922,1,7324
1647,57,92,7,994,16,1577
2786,35,81,4,918,25,9192
9157,57,43,27,975,18,9684
3504,68,77,4,959,26,7760
5391,55,72,11,935,10,8497
5802,31,8,13,926,6,9182
9029,39,63,25,930,9,5819
6683,77,91,7,941,8,2833
10381,70,72,18,991,9,6360
1513,66,55,25,925,6,1240
10183,77,100,25,911,18,3484
9322,37,92,6,922,18,5168
2669,31,52,28,991,3,7389
10130,31,54,18,971,17,1299
14068,48,19,13,995,23,1581
12564,35,6,14,948,18,2489
14869,72,40,5,910,26,3512
5811,68,77,21,937,22,5981
8454,63,95,30,905,6,9689
9063,37,29,17,956,11,8130
10679,65,83,1,945,12,7594
10817,55,42,21,972,2,2677
9112,34,73,11,996,8,4272
6394,54,28,29,960,28,4607
6288,45,52,17,907,11,6047
6114,64,45,25,952,12,9034
10922,31,67,2,964,29,4529
10309,72,73,22,925,30,3238
5688,45,51,2,901,10,2446
13899,55,3,7,998,3,7284
9424,59,62,30,916,20,1030
7231,69,40,23,909,8,3019
564,46,40,9,989,3,3213
11941,68,51,5,985,1,8303
2112,75,89,3,985,12,6497
10658,72,76,10,998,4,9183
3056,73,46,4,917,3,7048
4688,63,60,5,944,15,6414
4555,64,2,19,901,11,4198
13630,59,57,19,915,6,5987
5018,45,14,10,976,19,1954
7148,55,93,27,967,4,5727
14883,55,23,23,951,4,1279
9597,65,11,10,958,25,3671
8104,71,1,10,917,11,6568
2772,30,73,19,982,3,7712
14021,30,1,30,942,28,6892
14592,37,40,2,946,3,3963
10860,76,93,1,927,21,3857
5683,52,79,28,942,16,8680
6567,72,96,6,933,28,3402
9998,39,73,0,939,18,7385
5534,50,15,19,925,23,5390
10067,80,38,2,920,10,6779
14874,31,89,24,903,18,5490
3138,31,48,7,968,20,5248
13534,72,20,15,905,1,6783
9341,47,99,29,905,22,4810
6998,33,44,8,915,6,7917
11056,33,83,23,947,27,4799
1828,44,30,18,953,1,8256
9867,36,62,20,913,2,5124
10180,49,30,1,959,30,3498
8160,55,37,11,933,7,3352
3481,35,15,27,902,16,2072
6705,72,85,17,967,23,8901
7932,34,67,13,938,6,2720
1762,64,39,16,901,30,9769
13406,52,35,6,981,2,2999
2536,67,14,29,915,11,6621
10278,49,55,11,998,17,2817
13754,48,95,24,963,5,5797
7928,33,70,16,964,24,9546
13799,46,29,5,955,9,6083
12524,58,31,25,926,6,2174
10791,71,62,22,989,25,8627
2885,48,20,17,927,15,7673
10720,40,21,14,924,8,2591
5816,47,65,19,900,2,2484
4587,65,4,6,956,26,8662
8372,76,81,5,940,2,6956
7916,78,18,22,975,19,8743
604,79,97,12,918,30,4095
1578,34,100,28,986,28,6390
902,74,51,15,990,24,1986
12044,48,58,6,906,23,4901
13124,71,30,9,966,19,8831
7363,54,58,18,946,12,6081
10506,38,64,27,1000,11,2794
10833,70,98,24,958,11,6795
4964,55,48,23,986,16,2825
6071,41,30,27,935,8,9722
8113,64,88,13,910,13,8735
3051,31,28,15,991,2,7111
4540,33,84,23,937,8,2977
10673,70,49,30,924,20,3651
14970,45,16,7,912,15,8873
2933,77,47,26,975,10,9913
798,35,53,11,994,10,5107
4251,51,34,4,905,22,9864
13255,52,11,7,985,26,2637
5023,51,100,19,920,18,1120
3174,59,8,29,901,9,7231
7924,30,97,18,962,27,9430
3821,64,89,8,991,21,1348
13840,50,90,13,923,1,8897
13242,54,94,4,928,26,8605
7779,49,10,13,958,7,5277
11026,48,64,23,968,6,7431
9452,55,36,13,912,22,4870
1205,69,44,9,977,18,4070
1261,75,15,5,932,29,7288
12673,75,28,11,931,20,3580
9372,60,28,3,941,25,1588
14485,64,99,21,956,29,4089
8567,45,8,11,978,13,5259
4293,71,83,15,913,5,4091
12394,59,11,13,936,10,5728
6494,36,33,17,994,2,6212
974,60,54,27,988,20,5598
10219,40,21,22,935,29,3265
5224,50,6,19,959,11,6463
5765,49,73,17,914,27,7895
4570,33,59,14,951,20,4635
3010,61,29,16,933,7,2413
1561,36,82,21,915,9,4145
783,58,90,28,908,19,1245
6420,66,40,9,939,30,1480
5691,45,26,9,902,10,7768
7772,69,70,3,946,25,5563
12137,68,98,11,966,23,9223
12827,57,11,2,930,22,2137
2735,58,67,18,981,15,7626
3359,76,23,23,963,16,7464
9630,78,38,30,984,13,9532
2387,65,20,14,974,30,4614
4780,76,54,6,901,9,5219
1809,32,63,19,903,22,3843
11137,54,70,11,947,4,3704
8713,56,42,16,970,21,5561
12949,45,32,10,995,22,1742
6320,57,22,15,982,16,5698
12102,51,5,6,977,24,7292
14022,58,93,30,920,20,9583
2880,53,63,23,936,23,7051
8047,37,4,3,906,21,3074
11720,72,99,10,977,11,2643
8363,69,72,14,986,18,9665
8846,46,86,15,961,30,6631
8340,45,6,25,969,1,8946
8836,50,7,28,947,25,1414
11409,42,63,15,985,23,5957
5606,69,58,14,969,8,1791
9742,37,45,11,931,22,2313
5578,51,22,22,984,17,9358
899,34,97,4,919,6,3288
6022,41,24,22,957,2,1201
10384,44,94,24,945,19,1962
10028,49,67,18,917,24,6000
6294,63,25,4,972,27,4671
798,59,64,14,926,26,9648
9934,38,35,7,936,25,7875
8615,47,92,6,972,9,5936
14982,58,36,0,953,18,7903
3670,78,40,13,969,8,2267
12374,78,86,27,943,20,9471
13190,72,13,16,910,28,8437
9406,62,32,21,962,29,8402
5425,71,31,6,970,5,8450
3313,59,23,11,953,12,2711
6728,59,70,11,957,28,6750
12578,39,23,8,948,22,4450
12272,77,73,23,959,10,9762
2108,66,63,5,944,27,3478
10796,43,92,5,907,16,1755
6306,80,91,25,924,30,1689
1986,30,62,30,991,8,6955
10461,43,86,9,950,26,7000
3706,31,26,6,936,4,8754
2365,54,79,22,957,9,2078
9505,32,6,22,997,9,7527
12305,77,94,23,969,22,7981
5019,50,96,21,904,25,9038
11464,57,24,18,961,4,9229
6030,44,32,28,998,26,5243
840,40,24,14,984,28,8637
13052,30,12,18,992,11,2254
12254,39,69,14,921,19,1966
2179,57,13,24,936,6,6419
9442,42,18,10,955,2,5045
8709,31,13,21,995,6,7352
6586,80,5,17,972,2,6448
1273,63,88,30,971,18,6088
14029,70,69,11,986,23,7517
1155,69,34,11,940,17,4585
642,68,78,21,919,14,4484
2724,71,15,18,900,9,9457
11584,37,91,14,994,10,2532
1196,70,3,4,916,13,1314
5305,52,6,6,997,5,4744
4835,71,15,19,901,10,5835
1896,45,41,24,947,11,1331
6203,66,16,20,986,29,5481
6061,69,51,5,949,19,9965
3383,73,26,16,978,12,2795
8739,80,100,17,964,18,3041
14808,71,35,27,991,2,3679
14181,38,52,24,974,26,6776
5044,39,2,3,925,28,2979
13962,30,5,8,989,29,1092
5196,48,89,8,953,9,8781
4834,51,47,4,925,19,8018
8918,73,61,21,900,2,4676
11711,76,23,13,912,5,4761
12830,59,40,15,970,7,2922
11597,42,20,10,906,29,1042
11464,57,7,1,918,7,8781
13161,65,70,10,969,12,2038
11255,49,85,12,985,2,5300
14510,59,83,15,907,14,1267
3886,60,22,10,952,30,9905
5000,32,3,6,960,30,5161
13123,44,45,4,975,23,4252
8841,47,39,25,982,18,1583
7307,32,94,28,926,14,3224
12296,59,33,26,947,15,8874
830,31,83,13,930,11,4907
6692,43,86,2,996,27,3292
2809,72,29,12,965,11,4368
1617,68,54,14,924,3,7306
13034,59,2,28,962,22,3285
12912,72,59,13,905,26,8756
8567,35,11,1,969,24,6557
3578,56,9,10,926,22,5912
12328,69,44,5,934,18,3902
5500,30,54,27,922,20,3672
5805,47,65,27,977,30,8181
4503,52,81,2,906,29,7378
